trajectory_id,event_index,event_type,timestamp_minutes,latitude,longitude,planned_latitude,planned_longitude,actual_mode,planned_mode,segment_distance_km,idle_minutes,fare_amount,scheduled_arrival_minutes
SCTD-0093,1,location,564.968,12.9246865,77.6137703,12.9246865,77.6130839,walk,walk,1.689272,0,0,624.224
SCTD-0093,2,location,592.609,12.9398216,77.6147751,12.9398216,77.6137449,walk,walk,1.686468,2.672,0,624.224
SCTD-0093,3,location,617.577,12.9549567,77.6152953,12.9549567,77.6144059,walk,walk,1.683892,0,0,624.224
SCTD-0093,4,location,642.545,12.9700918,77.6154729,12.9700918,77.6150669,walk,walk,1.683058,0,0.0,624.224
SCTD-0094,0,location,540.0,12.938785,77.5869312,12.938785,77.5869312,bus,bus,0.0,0,0,568.843
SCTD-0094,1,location,547.915,12.9537967,77.6001172,12.9537967,77.5996291,bus,bus,2.197318,0,0,568.843
SCTD-0094,2,location,558.519,12.9688084,77.6130897,12.9688084,77.6123269,bus,bus,2.182291,2.69,0,568.843
SCTD-0094,3,location,566.434,12.9838201,77.6257603,12.9838201,77.6250248,bus,bus,2.161307,0,0,568.843
SCTD-0094,4,location,574.349,12.9988318,77.6382174,12.9988318,77.6377227,bus,bus,2.146631,0,36.46,568.843
SCTD-0095,0,location,540.0,12.9304846,77.5891956,12.9304846,77.5891956,bus,bus,0.0,0,0,563.896
SCTD-0095,1,location,546.986,12.9415626,77.6022117,12.9415626,77.6012084,bus,bus,1.872742,0,0,563.896
SCTD-0095,2,location,557.734,12.9526406,77.614809,12.9526406,77.6132211,bus,bus,1.838751,3.763,0,563.896
SCTD-0095,3,location,564.719,12.9637186,77.626814,12.9637186,77.6252339,bus,bus,1.791564,0,0,563.896
SCTD-0095,4,location,571.705,12.9747966,77.6383999,12.9747966,77.6372467,bus,bus,1.758836,0,27.5,563.896
SCTD-0096,0,location,540.0,12.9344994,77.5797957,12.9344994,77.5797957,taxi,taxi,0.0,0,0,551.862
SCTD-0096,1,location,543.049,12.9422426,77.5896513,12.9422426,77.5892045,taxi,taxi,1.371906,0,0,551.862
SCTD-0096,2,location,547.652,12.9499858,77.599353,12.9499858,77.5986134,taxi,taxi,1.358929,1.553,0,551.862
SCTD-0096,3,location,550.701,12.957729,77.608837,12.957729,77.6080223,taxi,taxi,1.340729,0,0,551.862
SCTD-0096,4,location,553.75,12.9654722,77.6181669,12.9654722,77.6174312,taxi,taxi,1.327955,0,78.4,551.862
SCTD-0097,0,location,540.0,12.9299147,77.5918803,12.9299147,77.5918803,bus,bus,0.0,0,0,558.946
SCTD-0097,1,location,545.409,12.9409702,77.5989834,12.9409702,77.5984572,bus,bus,1.450447,0,0,558.946
SCTD-0097,2,location,551.379,12.9520257,77.6058584,12.9520257,77.605034,bus,bus,1.437462,0.56,0,558.946
SCTD-0097,3,location,556.788,12.9630813,77.6124107,12.9630813,77.6116109,bus,bus,1.41964,0,0,558.946
SCTD-0097,4,location,562.197,12.9741368,77.6187349,12.9741368,77.6181878,bus,bus,1.407421,0,24.8,558.946
SCTD-0098,0,location,540.0,12.9399191,77.6148537,12.9399191,77.6148537,taxi,taxi,0.0,0,0,558.456
SCTD-0098,1,location,543.596,12.9561362,77.6251823,12.9561362,77.6243518,taxi,taxi,2.122401,0,0,558.456
SCTD-0098,2,location,548.427,12.9723534,77.6351096,12.9723534,77.6338499,taxi,taxi,2.099755,1.236,0,558.456
SCTD-0098,3,location,552.022,12.9885705,77.6444693,12.9885705,77.643348,taxi,taxi,2.068883,0,0,558.456
SCTD-0098,4,location,555.618,13.0047877,77.6534274,13.0047877,77.652846,taxi,taxi,2.047879,0,128.19,558.456
SCTD-0099,0,location,540.0,12.9355923,77.6038328,12.9355923,77.6038328,bus,bus,0.0,0,0,561.991
SCTD-0099,1,location,545.345,12.9493678,77.6100041,12.9493678,77.6094756,bus,bus,1.671408,0,0,561.991
SCTD-0099,2,location,553.076,12.9631433,77.6159696,12.9631433,77.6151185,bus,bus,1.662591,2.387,0,561.991
SCTD-0099,3,location,558.421,12.9769188,77.6216438,12.9769188,77.6207613,bus,bus,1.650562,0,0,561.991
SCTD-0099,4,location,563.766,12.9906944,77.627112,12.9906944,77.6264042,bus,bus,1.642366,0,26.59,561.991
SCTD-0100,0,location,540.0,12.9563993,77.6055656,12.9563993,77.6055656,bus,bus,0.0,0,0,560.01
SCTD-0100,1,location,545.12,12.9572377,77.6196952,12.9572377,77.6193882,bus,bus,1.533978,0,0,560.01
SCTD-0100,2,location,551.262,12.9580761,77.6336613,12.9580761,77.6332108,bus,bus,1.516287,1.022,0,560.01
SCTD-0100,3,location,556.382,12.9589145,77.6473962,12.9589145,77.6470334,bus,bus,1.49127,0,0,560.01
SCTD-0100,4,location,561.503,12.9597528,77.6609675,12.9597528,77.660856,bus,bus,1.473581,0,22.29,560.01
SCTD-0101,0,location,540.0,12.9118918,77.6077553,12.9118918,77.6077553,walk,walk,0.0,0,0,642.176
SCTD-0101,1,location,565.594,12.9297846,77.6126738,12.9297846,77.6120592,walk,walk,2.059763,0,0,642.176
SCTD-0101,2,location,591.982,12.9476774,77.6174544,12.9476774,77.6163631,walk,walk,2.055935,0.795,0,642.176
SCTD-0101,3,location,617.575,12.9655701,77.6220398,12.9655701,77.620667,walk,walk,2.0507,0,0,642.176
SCTD-0101,4,location,643.169,12.9834629,77.6264872,12.9834629,77.6249709,walk,walk,2.04712,0,0.0,642.176
SCTD-0102,0,location,540.0,12.9313603,77.6315984,12.9313603,77.6315984,walk,walk,0.0,0,0,591.984
SCTD-0102,1,location,552.246,12.9405113,77.6338633,12.9405113,77.633567,walk,walk,1.046735,0,0,591.984
SCTD-0102,2,location,565.09,12.9496623,77.6360418,12.9496623,77.6355355,walk,walk,1.044575,0.599,0,591.984
SCTD-0102,3,location,577.336,12.9588133,77.6380979,12.9588133,77.6375041,walk,walk,1.041658,0,0,591.984
SCTD-0102,4,location,589.581,12.9679644,77.6400675,12.9679644,77.6394727,walk,walk,1.039691,0,0.0,591.984
SCTD-0103,0,location,540.0,12.907736,77.6316344,12.907736,77.6316344,bus,bus,0.0,0,0,575.221
SCTD-0103,1,location,549.855,12.9314917,77.6320371,12.9314917,77.6314763,bus,bus,2.641873,0,0,575.221
SCTD-0103,2,location,561.147,12.9552474,77.6322983,12.9552474,77.6313181,bus,bus,2.641664,1.436,0,575.221
SCTD-0103,3,location,571.002,12.979003,77.6323596,12.979003,77.6311599,bus,bus,2.641521,0,0,575.221
SCTD-0103,4,location,580.858,13.0027587,77.6322795,13.0027587,77.6310017,bus,bus,2.641527,0,44.29,575.221
SCTD-0104,0,location,540.0,12.9117731,77.6332622,12.9117731,77.6332622,bus,bus,0.0,0,0,575.39
SCTD-0104,1,location,549.146,12.9354315,77.6372584,12.9354315,77.6365188,bus,bus,2.666112,0,0,575.39
SCTD-0104,2,location,560.461,12.9590899,77.6409797,12.9590899,77.6397755,bus,bus,2.661427,2.17,0,575.39
SCTD-0104,3,location,569.606,12.9827483,77.6443119,12.9827483,77.6430321,bus,bus,2.655361,0,0,575.39
SCTD-0104,4,location,578.752,13.0064066,77.6473689,13.0064066,77.6462887,bus,bus,2.651467,0,40.81,575.39
SCTD-0105,0,location,540.0,12.9509667,77.5888606,12.9509667,77.5888606,taxi,taxi,0.0,0,0,550.166
SCTD-0105,1,location,542.411,12.9582776,77.5968126,12.9582776,77.5962842,taxi,taxi,1.184656,0,0,550.166
SCTD-0105,2,location,548.254,12.9655885,77.6045993,12.9655885,77.6037078,taxi,taxi,1.171678,3.433,0,550.166
SCTD-0105,3,location,550.665,12.9728993,77.6121524,12.9728993,77.6111314,taxi,taxi,1.153557,0,0,550.166
SCTD-0105,4,location,553.076,12.9802102,77.6195401,12.9802102,77.618555,taxi,taxi,1.140905,0,72.35,550.166
SCTD-0106,0,location,540.0,12.9377057,77.6177108,12.9377057,77.6177108,taxi,taxi,0.0,0,0,549.092
SCTD-0106,1,location,543.636,12.9469024,77.618383,12.9469024,77.6179311,taxi,taxi,1.025211,0,0,549.092
SCTD-0106,2,location,548.324,12.956099,77.6188638,12.956099,77.6181514,taxi,taxi,1.023947,1.053,0,549.092
SCTD-0106,3,location,551.96,12.9652956,77.619074,12.9652956,77.6183717,taxi,taxi,1.022874,0,0,549.092
SCTD-0106,4,location,555.595,12.9744923,77.6190928,12.9744923,77.618592,taxi,taxi,1.022622,0,61.24,549.092
SCTD-0107,0,location,540.0,12.9315057,77.5796921,12.9315057,77.5796921,bus,bus,0.0,0,0,562.61
SCTD-0107,1,location,546.067,12.9437017,77.5900517,12.9437017,77.589087,bus,bus,1.76055,0,0,562.61
SCTD-0107,2,location,554.164,12.9558977,77.599968,12.9558977,77.5984819,bus,bus,1.730277,2.03,0,562.61
SCTD-0107,3,location,560.231,12.9680936,77.6092573,12.9680936,77.6078768,bus,bus,1.688887,0,0,562.61
SCTD-0107,4,location,566.298,12.9802896,77.6181031,12.9802896,77.6172717,bus,bus,1.660668,0,29.36,562.61
SCTD-0108,0,location,540.0,12.9097534,77.5969298,12.9097534,77.5969298,walk,walk,0.0,0,0,656.634
SCTD-0108,1,location,570.883,12.9225643,77.6142653,12.9225643,77.6139748,walk,walk,2.357814,0,0,656.634
SCTD-0108,2,location,603.892,12.9353751,77.6314772,12.9353751,77.6310198,walk,walk,2.347077,2.126,0,656.634
SCTD-0108,3,location,634.775,12.948186,77.6485143,12.948186,77.6480648,walk,walk,2.331972,0,0,656.634
SCTD-0108,4,location,665.658,12.9609968,77.6654277,12.9609968,77.6651098,walk,walk,2.321303,0,0.0,656.634
SCTD-0109,0,location,540.0,12.9358398,77.5777654,12.9358398,77.5777654,taxi,taxi,0.0,0,0,553.864
SCTD-0109,1,location,544.729,12.9441126,77.5898594,12.9441126,77.5893881,taxi,taxi,1.601254,0,0,553.864
SCTD-0109,2,location,549.741,12.9523855,77.6018297,12.9523855,77.6010109,taxi,taxi,1.590266,0.282,0,553.864
SCTD-0109,3,location,554.47,12.9606584,77.6136251,12.9606584,77.6126336,taxi,taxi,1.574805,0,0,553.864
SCTD-0109,4,location,559.2,12.9689313,77.6252968,12.9689313,77.6242564,taxi,taxi,1.563909,0,92.3,553.864
SCTD-0110,0,location,540.0,12.9512917,77.5984775,12.9512917,77.5984775,walk,walk,0.0,0,0,621.055
SCTD-0110,1,location,560.367,12.96253,77.6084882,12.96253,77.6080076,walk,walk,1.654808,0,0,621.055
SCTD-0110,2,location,582.851,12.9737683,77.618338,12.9737683,77.6175376,walk,walk,1.6434,2.117,0,621.055
SCTD-0110,3,location,603.219,12.9850065,77.6279602,12.9850065,77.6270677,walk,walk,1.627463,0,0,621.055
SCTD-0110,4,location,623.586,12.9962448,77.6374215,12.9962448,77.6365977,walk,walk,1.616317,0,0.0,621.055
SCTD-0111,0,location,540.0,12.9079797,77.6098166,12.9079797,77.6098166,taxi,taxi,0.0,0,0,558.676
SCTD-0111,1,location,544.612,12.9250462,77.6186812,12.9250462,77.6181372,taxi,taxi,2.127063,0,0,558.676
SCTD-0111,2,location,549.568,12.9421128,77.6272505,12.9421128,77.6264578,taxi,taxi,2.112773,0.344,0,558.676
SCTD-0111,3,location,554.18,12.9591794,77.6354022,12.9591794,77.6347784,taxi,taxi,2.093245,0,0,558.676
SCTD-0111,4,location,558.792,12.9762459,77.6432585,12.9762459,77.643099,taxi,taxi,2.079914,0,148.39,558.676
SCTD-0112,0,location,540.0,12.9065707,77.6031333,12.9065707,77.6031333,bus,bus,0.0,0,0,571.414
SCTD-0112,1,location,549.832,12.9275572,77.6072512,12.9275572,77.6061262,bus,bus,2.375891,0,0,571.414
SCTD-0112,2,location,563.321,12.9485437,77.6109523,12.9485437,77.6091191,bus,bus,2.367816,3.657,0,571.414
SCTD-0112,3,location,573.153,12.9695302,77.6140639,12.9695302,77.612112,bus,bus,2.35783,0,0,571.414
SCTD-0112,4,location,582.985,12.9905167,77.6167585,12.9905167,77.6151049,bus,bus,2.351791,0,39.31,571.414
SCTD-0113,0,location,540.0,12.9254151,77.6185141,12.9254151,77.6185141,bus,bus,0.0,0,0,558.284
SCTD-0113,1,location,546.453,12.937746,77.6197851,12.937746,77.6186907,bus,bus,1.378032,0,0,558.284
SCTD-0113,2,location,556.649,12.9500768,77.6206464,12.9500768,77.6188673,bus,bus,1.374304,3.744,0,558.284
SCTD-0113,3,location,563.102,12.9624077,77.6209282,12.9624077,77.619044,bus,bus,1.371471,0,0,558.284
SCTD-0113,4,location,569.554,12.9747386,77.6208002,12.9747386,77.6192206,bus,bus,1.371201,0,24.13,558.284
SCTD-0114,0,location,540.0,12.906837,77.6010824,12.906837,77.6010824,taxi,taxi,0.0,0,0,565.358
SCTD-0114,1,location,546.665,12.9271489,77.6177312,12.9271489,77.6171632,taxi,taxi,2.890873,0,0,565.358
SCTD-0114,2,location,555.211,12.9474608,77.6342693,12.9474608,77.633244,taxi,taxi,2.883307,1.881,0,565.358
SCTD-0114,3,location,561.876,12.9677728,77.6506508,12.9677728,77.6493248,taxi,taxi,2.872694,0,0,565.358
SCTD-0114,4,location,568.54,12.9880847,77.6669214,12.9880847,77.6654057,taxi,taxi,2.865202,0,170.4,565.358
SCTD-0115,0,location,540.0,12.9168855,77.5752879,12.9168855,77.5752879,taxi,taxi,0.0,0,0,565.391
SCTD-0115,1,location,546.146,12.9399892,77.5873729,12.9399892,77.5868119,taxi,taxi,2.88362,0,0,565.391
SCTD-0115,2,location,553.063,12.963093,77.5991673,12.963093,77.598336,taxi,taxi,2.869397,0.771,0,565.391
SCTD-0115,3,location,559.209,12.9861967,77.6105505,12.9861967,77.6098601,taxi,taxi,2.849778,0,0,565.391
SCTD-0115,4,location,565.355,13.0093004,77.6216429,13.0093004,77.6213841,taxi,taxi,2.836233,0,176.47,565.391
SCTD-0116,0,location,540.0,12.9338705,77.5984665,12.9338705,77.5984665,taxi,taxi,0.0,0,0,552.461
SCTD-0116,1,location,542.419,12.940692,77.6101587,12.940692,77.6093458,taxi,taxi,1.476798,0,0,552.461
SCTD-0116,2,location,545.106,12.9475134,77.621446,12.9475134,77.6202251,taxi,taxi,1.439284,0.267,0,552.461
SCTD-0116,3,location,547.526,12.9543348,77.6321604,12.9543348,77.6311044,taxi,taxi,1.386884,0,0,552.461
SCTD-0116,4,location,549.945,12.9611563,77.6424697,12.9611563,77.6419837,taxi,taxi,1.35032,0,82.41,552.461
SCTD-0117,0,location,540.0,12.9620323,77.5901008,12.9620323,77.5901008,taxi,taxi,0.0,0,0,554.098
SCTD-0117,1,location,544.548,12.9674736,77.6041897,12.9674736,77.6036303,taxi,taxi,1.642213,0,0,554.098
SCTD-0117,2,location,551.487,12.9729149,77.618138,12.9729149,77.6171599,taxi,taxi,1.628021,2.392,0,554.098
SCTD-0117,3,location,556.035,12.9783562,77.6318874,12.9783562,77.6306895,taxi,taxi,1.607996,0,0,554.098
SCTD-0117,4,location,560.583,12.9837976,77.645496,12.9837976,77.6442191,taxi,taxi,1.593853,0,94.54,554.098
SCTD-0118,0,location,540.0,12.9425647,77.5955772,12.9425647,77.5955772,walk,walk,0.0,0,0,660.0
SCTD-0118,1,location,571.178,12.9568625,77.6126109,12.9568625,77.6121694,walk,walk,2.436167,0,0,660.0
SCTD-0118,2,location,605.403,12.9711603,77.6294009,12.9711603,77.6287616,walk,walk,2.416149,3.048,0,660.0
SCTD-0118,3,location,636.58,12.9854581,77.6458465,12.9854581,77.6453538,walk,walk,2.388083,0,0,660.0
SCTD-0118,4,location,667.758,12.9997559,77.6620483,12.9997559,77.6619459,walk,walk,2.368371,0,0.0,660.0
SCTD-0119,0,location,540.0,12.9257428,77.6224989,12.9257428,77.6224989,walk,walk,0.0,0,0,594.988
SCTD-0119,1,location,554.445,12.9349634,77.6266181,12.9349634,77.6261695,walk,walk,1.118265,0,0,594.988
SCTD-0119,2,location,569.17,12.9441841,77.6305285,12.9441841,77.6298402,walk,walk,1.109417,0.28,0,594.988
SCTD-0119,3,location,583.614,12.9534047,77.6341435,12.9534047,77.6335109,walk,walk,1.097582,0,0,594.988
SCTD-0119,4,location,598.059,12.9626253,77.6375496,12.9626253,77.6371816,walk,walk,1.089702,0,0.0,594.988
SCTD-0120,0,location,540.0,12.9163901,77.6328474,12.9163901,77.6328474,walk,walk,0.0,0,0,648.534
SCTD-0120,1,location,571.318,12.9355441,77.6298921,12.9355441,77.62898,walk,walk,2.153778,0,0,648.534
SCTD-0120,2,location,605.748,12.954698,77.6264982,12.954698,77.6251125,walk,walk,2.161352,3.112,0,648.534
SCTD-0120,3,location,637.066,12.973852,77.622484,12.973852,77.6212451,walk,walk,2.173794,0,0,648.534
SCTD-0120,4,location,668.383,12.993006,77.6180311,12.993006,77.6173776,walk,walk,2.183796,0,0.0,648.534
SCTD-0121,0,location,540.0,12.9303713,77.6235123,12.9303713,77.6235123,bus,bus,0.0,0,0,564.81
SCTD-0121,1,location,546.726,12.94531,77.6322285,12.94531,77.6312499,bus,bus,1.910907,0,0,564.81
SCTD-0121,2,location,555.48,12.9602488,77.6405764,12.9602488,77.6389876,bus,bus,1.891465,2.028,0,564.81
SCTD-0121,3,location,562.207,12.9751875,77.6484032,12.9751875,77.6467252,bus,bus,1.865094,0,0,564.81
SCTD-0121,4,location,568.933,12.9901262,77.6558614,12.9901262,77.6544629,bus,bus,1.847256,0,29.55,564.81
SCTD-0122,0,location,540.0,12.9304992,77.6173208,12.9304992,77.6173208,taxi,taxi,0.0,0,0,557.17
SCTD-0122,1,location,545.262,12.9464606,77.6250023,12.9464606,77.624356,taxi,taxi,1.960359,0,0,557.17
SCTD-0122,2,location,554.386,12.962422,77.6323957,12.962422,77.6313912,taxi,taxi,1.947287,3.861,0,557.17
SCTD-0122,3,location,559.649,12.9783834,77.6393817,12.9783834,77.6384264,taxi,taxi,1.929522,0,0,557.17
SCTD-0122,4,location,564.911,12.9943448,77.6460796,12.9943448,77.6454616,taxi,taxi,1.917469,0,118.41,557.17
SCTD-0123,0,location,540.0,12.9638028,77.6004214,12.9638028,77.6004214,walk,walk,0.0,0,0,580.397
SCTD-0123,1,location,551.143,12.9677987,77.6071897,12.9677987,77.6066489,walk,walk,0.857509,0,0,580.397
SCTD-0123,2,location,563.689,12.9717945,77.6136625,12.9717945,77.6128765,walk,walk,0.830276,1.402,0,580.397
SCTD-0123,3,location,574.832,12.9757904,77.6197174,12.9757904,77.619104,walk,walk,0.79238,0,0,580.397
SCTD-0123,4,location,585.975,12.9797863,77.6254767,12.9797863,77.6253315,walk,walk,0.766065,0,0.0,580.397
SCTD-0124,0,location,540.0,12.9584087,77.581732,12.9584087,77.581732,taxi,taxi,0.0,0,0,562.65
SCTD-0124,1,location,547.556,12.9710426,77.6021512,12.9710426,77.6013521,taxi,taxi,2.620936,0,0,562.65
SCTD-0124,2,location,556.093,12.9836766,77.6221726,12.9836766,77.6209722,taxi,taxi,2.584555,0.981,0,562.65
SCTD-0124,3,location,563.649,12.9963105,77.6416313,12.9963105,77.6405923,taxi,taxi,2.533504,0,0,562.65
SCTD-0124,4,location,571.205,13.0089444,77.660692,13.0089444,77.6602124,taxi,taxi,2.497649,0,180.19,562.65
SCTD-0125,0,location,540.0,12.928029,77.6150578,12.928029,77.6150578,walk,walk,0.0,0,0,601.279
SCTD-0125,1,location,555.893,12.9366973,77.6222592,12.9366973,77.622043,walk,walk,1.240223,0,0,601.279
SCTD-0125,2,location,572.247,12.9453655,77.6293731,12.9453655,77.6290282,walk,walk,1.234257,0.461,0,601.279
SCTD-0125,3,location,588.14,12.9540338,77.6363632,12.9540338,77.6360134,walk,walk,1.225904,0,0,601.279
SCTD-0125,4,location,604.033,12.9627021,77.6432657,12.9627021,77.6429986,walk,walk,1.220047,0,0.0,601.279
SCTD-0126,0,location,540.0,12.9368689,77.5778985,12.9368689,77.5778985,walk,walk,0.0,0,0,631.942
SCTD-0126,1,location,566.222,12.9493888,77.5898532,12.9493888,77.5889848,walk,walk,1.901708,0,0,631.942
SCTD-0126,2,location,593.611,12.9619088,77.6013518,12.9619088,77.6000711,walk,walk,1.868346,1.166,0,631.942
SCTD-0126,3,location,619.833,12.9744287,77.6122053,12.9744287,77.6111575,walk,walk,1.822431,0,0,631.942
SCTD-0126,4,location,646.055,12.9869486,77.6226026,12.9869486,77.6222438,walk,walk,1.79089,0,0.0,631.942
SCTD-0127,0,location,540.0,12.9371493,77.5850134,12.9371493,77.5850134,walk,walk,0.0,0,0,665.072
SCTD-0127,1,location,576.72,12.9524503,77.6025594,12.9524503,77.6019357,walk,walk,2.551522,0,0,665.072
SCTD-0127,2,location,614.369,12.9677514,77.6199638,12.9677514,77.618858,walk,walk,2.540021,0.929,0,665.072
SCTD-0127,3,location,651.089,12.9830524,77.6371679,12.9830524,77.6357803,walk,walk,2.523861,0,0,665.072
SCTD-0127,4,location,687.809,12.9983534,77.6542304,12.9983534,77.6527026,walk,walk,2.51246,0,0.0,665.072
SCTD-0128,0,location,540.0,12.9564233,77.5901549,12.9564233,77.5901549,bus,bus,0.0,0,0,551.777
SCTD-0128,1,location,544.712,12.9552935,77.5992913,12.9552935,77.598223,bus,bus,0.998005,0,0,551.777
SCTD-0128,2,location,553.239,12.9541637,77.6080442,12.9541637,77.6062912,bus,bus,0.956789,3.815,0,551.777
SCTD-0128,3,location,557.951,12.953034,77.6162547,12.953034,77.6143594,bus,bus,0.898554,0,0,551.777
SCTD-0128,4,location,562.664,12.9519042,77.6240816,12.9519042,77.6224275,bus,bus,0.857422,0,15.57,551.777
SCTD-0129,0,location,540.0,12.9641934,77.6256797,12.9641934,77.6256797,taxi,taxi,0.0,0,0,547.137
SCTD-0129,1,location,542.019,12.9676902,77.6326585,12.9676902,77.6321628,taxi,taxi,0.85033,0,0,547.137
SCTD-0129,2,location,547.69,12.971187,77.6394331,12.971187,77.638646,taxi,taxi,0.830699,3.652,0,547.137
SCTD-0129,3,location,549.709,12.9746837,77.6459188,12.9746837,77.6451292,taxi,taxi,0.803163,0,0,547.137
SCTD-0129,4,location,551.728,12.9781805,77.6522002,12.9781805,77.6516123,taxi,taxi,0.78386,0,54.53,547.137
SCTD-0130,0,location,540.0,12.9331618,77.5922308,12.9331618,77.5922308,bus,bus,0.0,0,0,573.605
SCTD-0130,1,location,549.191,12.9477846,77.6108355,12.9477846,77.6100023,bus,bus,2.590166,0,0,573.605
SCTD-0130,2,location,559.552,12.9624075,77.6290988,12.9624075,77.6277739,bus,bus,2.561385,1.17,0,573.605
SCTD-0130,3,location,568.743,12.9770304,77.6468793,12.9770304,77.6455454,bus,bus,2.521085,0,0,573.605
SCTD-0130,4,location,577.934,12.9916532,77.6643182,12.9916532,77.6633169,bus,bus,2.492835,0,42.1,573.605
SCTD-0131,0,location,540.0,12.9472136,77.6203947,12.9472136,77.6203947,taxi,taxi,0.0,0,0,543.405
SCTD-0131,1,location,540.692,12.9505634,77.620534,12.9505634,77.6195686,taxi,taxi,0.37279,0,0,543.405
SCTD-0131,2,location,544.013,12.9539133,77.6202853,12.9539133,77.6187424,taxi,taxi,0.373457,2.628,0,543.405
SCTD-0131,3,location,544.706,12.9572631,77.6194878,12.9572631,77.6179163,taxi,taxi,0.382378,0,0,543.405
SCTD-0131,4,location,545.398,12.9606129,77.6183023,12.9606129,77.6170902,taxi,taxi,0.394017,0,24.53,543.405
SCTD-0132,0,location,540.0,12.9379296,77.6311404,12.9379296,77.6311404,bus,bus,0.0,0,0,557.488
SCTD-0132,1,location,546.093,12.9448839,77.641453,12.9448839,77.6409166,bus,bus,1.359034,0,0,557.488
SCTD-0132,2,location,554.148,12.9518382,77.6514655,12.9518382,77.6506928,bus,bus,1.332388,1.962,0,557.488
SCTD-0132,3,location,560.241,12.9587925,77.6610535,12.9587925,77.660469,bus,bus,1.295175,0,0,557.488
SCTD-0132,4,location,566.334,12.9657468,77.6703412,12.9657468,77.6702452,bus,bus,1.269203,0,20.69,557.488
SCTD-0133,0,location,540.0,12.9373088,77.5930586,12.9373088,77.5930586,taxi,taxi,0.0,0,0,560.134
SCTD-0133,1,location,545.379,12.9514518,77.6084646,12.9514518,77.6081022,taxi,taxi,2.293583,0,0,560.134
SCTD-0133,2,location,551.827,12.9655949,77.6237614,12.9655949,77.6231457,taxi,taxi,2.284922,1.069,0,560.134
SCTD-0133,3,location,557.206,12.9797379,77.6389039,12.9797379,77.6381892,taxi,taxi,2.272751,0,0,560.134
SCTD-0133,4,location,562.585,12.9938809,77.6539373,12.9938809,77.6532328,taxi,taxi,2.264161,0,139.39,560.134
SCTD-0134,0,location,540.0,12.9217247,77.6131923,12.9217247,77.6131923,bus,bus,0.0,0,0,571.37
SCTD-0134,1,location,550.326,12.9396747,77.6255129,12.9396747,77.6246877,bus,bus,2.401403,0,0,571.37
SCTD-0134,2,location,564.216,12.9576247,77.6375052,12.9576247,77.6361831,bus,bus,2.381745,3.564,0,571.37
SCTD-0134,3,location,574.542,12.9755747,77.6490329,12.9755747,77.6476785,bus,bus,2.354605,0,0,571.37
SCTD-0134,4,location,584.867,12.9935247,77.6602321,12.9935247,77.6591739,bus,bus,2.335867,0,37.63,571.37
SCTD-0135,0,location,540.0,12.9273763,77.6104435,12.9273763,77.6104435,taxi,taxi,0.0,0,0,553.422
SCTD-0135,1,location,543.097,12.9401526,77.615869,12.9401526,77.6151646,taxi,taxi,1.537538,0,0,553.422
SCTD-0135,2,location,547.99,12.952929,77.6210207,12.952929,77.6198856,taxi,taxi,1.52642,1.796,0,553.422
SCTD-0135,3,location,551.087,12.9657053,77.6257848,12.9657053,77.6246067,taxi,taxi,1.511558,0,0,553.422
SCTD-0135,4,location,554.184,12.9784816,77.6302749,12.9784816,77.6293278,taxi,taxi,1.501667,0,101.53,553.422
SCTD-0136,0,location,540.0,12.9231196,77.5801011,12.9231196,77.5801011,walk,walk,0.0,0,0,684.058
SCTD-0136,1,location,573.69,12.9440234,77.5963864,12.9440234,77.5958119,walk,walk,2.91852,0,0,684.058
SCTD-0136,2,location,609.72,12.9649273,77.6125695,12.9649273,77.6115228,walk,walk,2.911742,2.34,0,684.058
SCTD-0136,3,location,643.41,12.9858311,77.6286078,12.9858311,77.6272336,walk,walk,2.902237,0,0,684.058
SCTD-0136,4,location,677.1,13.006735,77.6445438,13.006735,77.6429444,walk,walk,2.895524,0,0.0,684.058
SCTD-0137,0,location,540.0,12.963577,77.5822901,12.963577,77.5822901,taxi,taxi,0.0,0,0,557.059
SCTD-0137,1,location,545.907,12.9728523,77.5976921,12.9728523,77.597227,taxi,taxi,1.96191,0,0,557.059
SCTD-0137,2,location,553.931,12.9821276,77.6128453,12.9821276,77.6121639,taxi,taxi,1.938974,2.117,0,557.059
SCTD-0137,3,location,559.837,12.9914029,77.6276465,12.9914029,77.6271008,taxi,taxi,1.90674,0,0,557.059
SCTD-0137,4,location,565.744,13.0006782,77.6421988,13.0006782,77.6420377,taxi,taxi,1.884066,0,121.35,557.059
SCTD-0138,0,location,540.0,12.9585324,77.6285216,12.9585324,77.6285216,taxi,taxi,0.0,0,0,554.181
SCTD-0138,1,location,543.669,12.9700986,77.6377822,12.9700986,77.6372344,taxi,taxi,1.631267,0,0,554.181
SCTD-0138,2,location,548.202,12.9816648,77.6467408,12.9816648,77.6459471,taxi,taxi,1.611323,0.864,0,554.181
SCTD-0138,3,location,551.871,12.9932309,77.6552725,12.9932309,77.6546599,taxi,taxi,1.583855,0,0,554.181
SCTD-0138,4,location,555.54,13.0047971,77.6635022,13.0047971,77.6633726,taxi,taxi,1.56496,0,95.76,554.181
SCTD-0139,0,location,540.0,12.9357621,77.5789887,12.9357621,77.5789887,walk,walk,0.0,0,0,697.672
SCTD-0139,1,location,587.018,12.9532052,77.6027119,12.9532052,77.601935,walk,walk,3.220453,0,0,697.672
